Transaction_ID,Date_Time,Channel,Store_ID,SKU,Quantity,Total_Amount,Customer_ID
TXN-545556,2025-05-22 15:00:00,Store,MAD-001,SKU-3221,3,177.47,
TXN-570817,2025-03-13 12:00:00,Store,BCN-002,SKU-5222,3,145.13,003Ut6oBvsGWB5YF99
TXN-224205,2025-09-29T00:00:00Z,Web,WEB-000,SKU-6429,2,96.95,0031XtKWaEWx8dS99t
TXN-997725,2024-11-27 17:00:00,Store,BCN-002,SKU-7969,1,87.21,003l0ty2TCfD51GZ1Q
TXN-821865,2025-07-20 14:00:00,Store,BCN-002,SKU-1275,3,123.2,003sMbQV0l1vSYVBBr
TXN-220856,2025-02-01 10:00:00,Store,BCN-002,SKU-4096,2,64.8,
TXN-848960,2024-08-18 10:00:00,Store,BCN-002,SKU-7561,3,176.95,003boENKIKlejPR58e
TXN-938370,2025-03-04T00:00:00Z,Web,WEB-000,SKU-1324,2,105.7,
TXN-646093,2024-07-08 15:00:00,Store,COR-003,SKU-8233,2,124.79,
TXN-772701,2025-02-09T00:00:00Z,Web,WEB-000,SKU-4201,5,70.55,
TXN-273857,2024-12-07T00:00:00Z,Web,WEB-000,SKU-3305,-2,-90.34,003r6dcnsKjun9qNYZ
TXN-675112,2024-03-05 14:00:00,Store,MAD-001,SKU-3851,4,192.93,003wDs6Yrwj4dLoTwL
TXN-472041,2025-09-15 13:00:00,Store,COR-003,SKU-8429,1,64.24,
TXN-551112,2025-03-26 15:00:00,Store,BCN-002,SKU-7851,3,109.49,0031XtKWaEWx8dS99t
TXN-521736,2024-03-16 15:00:00,Store,COR-003,SKU-9366,-3,-105.53,
TXN-215132,2025-08-29T00:00:00Z,Web,WEB-000,SKU-7554,1,94.2,
TXN-676723,2024-11-07 19:00:00,Store,COR-003,SKU-5704,4,46.63,0031Hx014jFXhI0Vax
TXN-266669,2025-02-17 14:00:00,Store,COR-003,SKU-4151,1,181.81,003mkq72WR6gihgFn3
TXN-672173,2025-12-02T00:00:00Z,Web,WEB-000,SKU-4919,4,41.93,003oNaiARMTgfO64t6
TXN-649700,2025-02-03T00:00:00Z,Web,WEB-000,SKU-8500,3,161.75,
TXN-292794,2025-07-17 19:00:00,Store,BCN-002,SKU-1068,2,125.19,003LSFPOyeVuzFRrug
TXN-218032,2025-08-23 10:00:00,Store,BCN-002,SKU-4340,3,108.97,003hCNVAEAG0dxQ8rV
TXN-150848,2024-04-21 13:00:00,Store,MAD-001,SKU-3229,4,66.76,
TXN-310554,2024-12-02T00:00:00Z,Web,WEB-000,SKU-7818,5,20.46,
TXN-517086,2025-11-16 16:00:00,Store,COR-003,SKU-6116,4,39.07,003SRdCm9yZkLKJOle
TXN-161225,2024-10-09T00:00:00Z,Web,WEB-000,SKU-8623,4,103.3,0036RJMq0I5VYjiEa1
TXN-553821,2025-07-21T00:00:00Z,Web,WEB-000,SKU-8760,4,51.04,
TXN-104614,2024-08-26T00:00:00Z,Web,WEB-000,SKU-3796,3,82.22,003GGZwJJEtY6hhVb1
TXN-593484,2025-01-22 10:00:00,Store,MAD-001,SKU-7069,1,65.29,003qAJaShrs8C0vkH8
TXN-129515,2024-10-16T00:00:00Z,Web,WEB-000,SKU-4525,1,30.79,003jkY3RCuuQu2KEiA
TXN-347600,2024-06-13T00:00:00Z,Web,WEB-000,SKU-9017,4,46.29,
TXN-552390,2025-06-19 12:00:00,Store,MAD-001,SKU-6872,4,67.99,003kq1i1Y6CUbflCei
TXN-780067,2025-03-28 10:00:00,Store,COR-003,SKU-4595,3,138.4,0032KdYN79ZUtkZUL2
TXN-412365,2025-02-07 16:00:00,Store,MAD-001,SKU-8534,2,31.69,
TXN-308093,2025-12-25T00:00:00Z,Web,WEB-000,SKU-8386,-4,-118.49,
TXN-547920,2025-07-17 18:00:00,Store,MAD-001,SKU-2511,-4,-177.25,003zdCsKWycWniB5Qm
TXN-640312,2025-11-18 15:00:00,Store,COR-003,SKU-8086,1,181.55,
TXN-779422,2024-09-08 20:00:00,Store,BCN-002,SKU-5801,2,115.2,
TXN-524133,2025-10-03 12:00:00,Store,MAD-001,SKU-3323,2,84.56,
TXN-935851,2024-07-20 13:00:00,Store,COR-003,SKU-6620,4,135.99,003tZtiUEcdUFbOtJN
TXN-125677,2024-07-06T00:00:00Z,Web,WEB-000,SKU-4385,2,28.06,
TXN-986389,2025-11-25T00:00:00Z,Web,WEB-000,SKU-9115,4,78.59,0033N8XfR76EoXxEBm
TXN-424077,2025-04-01 11:00:00,Store,MAD-001,SKU-7036,1,99.65,003ELU3pSG5YWx8wSJ
TXN-315611,2025-12-30 16:00:00,Store,COR-003,SKU-6088,2,93.43,003DqtwYUIyp1qPAIv
TXN-363661,2024-11-26 18:00:00,Store,MAD-001,SKU-5607,4,133.56,003KwwWDYRft83NCQb
TXN-587320,2025-02-24T00:00:00Z,Web,WEB-000,SKU-7641,2,172.16,003QzJiUj7WugMYujh
TXN-200980,2024-01-25T00:00:00Z,Web,WEB-000,SKU-8531,1,19.3,
TXN-164979,2025-12-06T00:00:00Z,Web,WEB-000,SKU-7920,3,16.75,003jztrXN9uz87xXBy
TXN-730564,2024-03-31T00:00:00Z,Web,WEB-000,SKU-7830,3,192.7,003CL4MDxjlAmieqMf
TXN-172043,2024-11-08 17:00:00,Store,MAD-001,SKU-1024,1,22.74,
TXN-685907,2024-05-17T00:00:00Z,Web,WEB-000,SKU-9753,1,175.67,
TXN-191023,2024-05-16T00:00:00Z,Web,WEB-000,SKU-2105,1,152.81,003mqDKNTCTXtKDjOg
TXN-344877,2024-02-24 19:00:00,Store,MAD-001,SKU-8164,1,56.15,
TXN-327390,2024-10-10T00:00:00Z,Web,WEB-000,SKU-8445,1,73.3,003kUHVHE8xiQjrPNs
TXN-783857,2024-04-14 20:00:00,Store,BCN-002,SKU-4249,3,32.17,003MtC33xO07aFjYnp
TXN-259807,2024-08-19 13:00:00,Store,COR-003,SKU-5934,5,29.68,003boENKIKlejPR58e
TXN-335571,2024-07-25 18:00:00,Store,BCN-002,SKU-5677,1,81.12,003IG13onaNkcOJl4e
TXN-798486,2025-08-20 18:00:00,Store,MAD-001,SKU-3774,2,151.17,003BwApBSznb7OhCbG
TXN-606187,2025-07-30T00:00:00Z,Web,WEB-000,SKU-5966,2,153.31,
TXN-788395,2024-04-25T00:00:00Z,Web,WEB-000,SKU-3716,5,54.09,003Fl31gWp8U4QPBLF
TXN-195105,2024-04-05T00:00:00Z,Web,WEB-000,SKU-1076,1,104.7,003IYw341PeILalaYy
TXN-671113,2025-06-19T00:00:00Z,Web,WEB-000,SKU-1946,1,19.92,
TXN-541245,2025-02-11T00:00:00Z,Web,WEB-000,SKU-4323,4,79.57,003VVhSt6uiZGS1EP8
TXN-337213,2024-10-19T00:00:00Z,Web,WEB-000,SKU-8335,5,170.04,003hyDyr58d6jrgrb1
TXN-739597,2025-01-06 16:00:00,Store,MAD-001,SKU-6875,2,190.7,003PVQn3VFhCaicKtT
TXN-224533,2024-07-30T00:00:00Z,Web,WEB-000,SKU-9384,4,157.12,003owoaBf2u3xZaxUs
TXN-140407,2025-05-11T00:00:00Z,Web,WEB-000,SKU-6544,1,52.53,003MLn0NT3aamc8PNm
TXN-308197,2024-09-02 16:00:00,Store,BCN-002,SKU-6923,4,72.6,003Iyq0NMw33c440Kp
TXN-193895,2025-11-08T00:00:00Z,Web,WEB-000,SKU-6962,3,27.93,003ZbxYh6I9HYSgx2b
TXN-646714,2025-09-27 10:00:00,Store,MAD-001,SKU-5204,4,22.0,003xRCFxckvbceyG9o
TXN-931511,2024-03-08 19:00:00,Store,BCN-002,SKU-6915,1,91.77,
TXN-867669,2024-01-30T00:00:00Z,Web,WEB-000,SKU-3799,3,115.9,003n2f9LAkjdij031q
TXN-281926,2025-12-01 13:00:00,Store,COR-003,SKU-5964,3,76.69,003LAiTv5rOXvHjgxC
TXN-258394,2025-05-09T00:00:00Z,Web,WEB-000,SKU-3957,4,93.1,003ajD0f6xZTT4xpPm
TXN-204467,2024-10-13 13:00:00,Store,BCN-002,SKU-9720,-3,-153.12,
TXN-973310,2025-02-05T00:00:00Z,Web,WEB-000,SKU-1558,5,19.43,003Uif8EZDphg3mGTT
TXN-251254,2025-04-14 15:00:00,Store,MAD-001,SKU-8353,-5,-112.33,003zEtdp7zvASbU8Ut
TXN-584258,2024-02-14 17:00:00,Store,BCN-002,SKU-5547,5,106.35,003ajD0f6xZTT4xpPm
TXN-615357,2025-02-08 16:00:00,Store,BCN-002,SKU-5859,4,131.84,
TXN-240829,2024-10-02T00:00:00Z,Web,WEB-000,SKU-6543,2,160.65,
TXN-788594,2024-04-15 20:00:00,Store,COR-003,SKU-3052,3,17.11,
TXN-480975,2025-01-18T00:00:00Z,Web,WEB-000,SKU-3795,5,133.23,
TXN-994413,2024-03-28 19:00:00,Store,MAD-001,SKU-9363,-5,-17.03,003Y2W6k0lSEotJC3J
TXN-289934,2025-08-25T00:00:00Z,Web,WEB-000,SKU-7723,5,182.45,003eLHmSyWn5zZN2Wq
TXN-247610,2025-06-30 11:00:00,Store,MAD-001,SKU-3120,3,115.0,
TXN-238218,2025-10-17 12:00:00,Store,COR-003,SKU-5547,5,177.16,003VwoBBgtSIQmBK1I
TXN-546563,2024-06-23 14:00:00,Store,MAD-001,SKU-4408,5,136.04,003zdCsKWycWniB5Qm
TXN-266171,2025-11-23 14:00:00,Store,COR-003,SKU-5308,1,177.21,003qFbbm7cYt1QvX4S
TXN-356426,2024-04-01 14:00:00,Store,BCN-002,SKU-1007,5,83.74,003D87vTOfushteIeB
TXN-659524,2024-11-23T00:00:00Z,Web,WEB-000,SKU-3882,1,98.82,003bspzRU1DZ2PDEbJ
TXN-272077,2024-02-24T00:00:00Z,Web,WEB-000,SKU-6526,2,69.53,003u4NlByGaP47giSB
TXN-552150,2024-03-05 11:00:00,Store,COR-003,SKU-5807,3,122.39,
TXN-324143,2025-04-15T00:00:00Z,Web,WEB-000,SKU-4870,5,48.16,003lCfel85lrrPVyGd
TXN-514303,2025-06-10 18:00:00,Store,MAD-001,SKU-9985,3,185.86,
TXN-149905,2025-11-02 14:00:00,Store,COR-003,SKU-5247,4,56.0,003Q88xkNy3jOxPApt
TXN-370251,2024-10-22T00:00:00Z,Web,WEB-000,SKU-3969,4,180.8,0030fIfC5vH8PCMuCS
TXN-829490,2025-02-23T00:00:00Z,Web,WEB-000,SKU-5550,3,84.06,003jYbyfsk9j6ZJ3KB
TXN-967534,2024-11-16 17:00:00,Store,MAD-001,SKU-4821,5,67.79,003RbbweA9UYswewCm
TXN-203657,2024-07-05T00:00:00Z,Web,WEB-000,SKU-8749,1,134.46,003rDsSxFnL7mTKdic
TXN-961926,2025-09-19 18:00:00,Store,COR-003,SKU-8534,1,35.55,003KBnNPhmfBL8457G
TXN-692807,2025-09-27 18:00:00,Store,COR-003,SKU-3603,1,198.44,
TXN-227501,2024-11-05 14:00:00,Store,MAD-001,SKU-5656,4,150.69,003TmzCwkkwjI3HytL
TXN-486277,2025-08-02T00:00:00Z,Web,WEB-000,SKU-4413,5,35.49,003n3aWY7HaNWelKCP
TXN-994499,2024-02-16 11:00:00,Store,COR-003,SKU-5937,3,59.72,003IpRxicY07mKWAWq
TXN-661493,2025-10-16T00:00:00Z,Web,WEB-000,SKU-2820,1,140.95,003qvTjzglat8M1gWF
TXN-292203,2024-05-06 18:00:00,Store,COR-003,SKU-4135,3,69.21,003nUWJiPTmEy8KbQe
TXN-742713,2025-03-21 17:00:00,Store,BCN-002,SKU-7163,4,50.49,
TXN-501837,2025-01-02T00:00:00Z,Web,WEB-000,SKU-9164,3,135.27,003gVC3OxwNOJoVjpX
TXN-620449,2024-10-14 19:00:00,Store,BCN-002,SKU-6588,5,82.65,003G0ytfsaSGl4Ux7P
TXN-524973,2024-09-10 15:00:00,Store,MAD-001,SKU-6499,3,110.75,
TXN-697269,2024-12-13 15:00:00,Store,COR-003,SKU-4382,-5,-163.84,003qIL43vTab1STc8X
TXN-561279,2024-01-09 10:00:00,Store,BCN-002,SKU-7715,-5,-168.81,003rEAPe19ASDKpEkP
TXN-448381,2025-11-07 12:00:00,Store,BCN-002,SKU-7345,2,169.86,
TXN-175841,2025-04-02T00:00:00Z,Web,WEB-000,SKU-4624,1,147.6,003wl0fqv1DDpxqsgG
TXN-746727,2024-08-27 10:00:00,Store,MAD-001,SKU-5953,2,69.1,003QzJiUj7WugMYujh
TXN-251091,2025-04-19 16:00:00,Store,COR-003,SKU-1855,3,22.93,
TXN-169828,2025-06-20 19:00:00,Store,BCN-002,SKU-1683,5,35.08,003pvOc5iL22X8ESNF
TXN-248522,2024-07-06 20:00:00,Store,MAD-001,SKU-7253,1,73.69,003kpEXTfwb5Xvv2J2
TXN-841907,2024-02-29T00:00:00Z,Web,WEB-000,SKU-8155,1,28.1,
TXN-764318,2024-07-01T00:00:00Z,Web,WEB-000,SKU-4864,2,43.32,003nmPCBqpw1oeJ8Dy
TXN-154410,2025-08-17 20:00:00,Store,MAD-001,SKU-9749,5,96.22,0030ux8RtypzZKtv4Y
TXN-230199,2024-12-24 19:00:00,Store,MAD-001,SKU-9988,1,118.01,003ZznJMWclyRHg2xZ
TXN-858741,2025-03-21 14:00:00,Store,COR-003,SKU-4905,2,99.89,0033N8XfR76EoXxEBm
TXN-499061,2024-07-18 10:00:00,Store,MAD-001,SKU-5058,1,147.01,
TXN-303985,2024-08-21T00:00:00Z,Web,WEB-000,SKU-5034,3,192.86,0036mThGS10j4fc5UW
TXN-492206,2024-03-29T00:00:00Z,Web,WEB-000,SKU-4137,4,155.02,003rEAPe19ASDKpEkP
TXN-287212,2024-08-09 15:00:00,Store,MAD-001,SKU-2386,2,53.23,003SRdCm9yZkLKJOle
TXN-850030,2025-05-16T00:00:00Z,Web,WEB-000,SKU-1991,2,190.88,
TXN-856358,2025-02-27 20:00:00,Store,MAD-001,SKU-7937,3,74.59,
TXN-644802,2025-06-06 18:00:00,Store,MAD-001,SKU-5805,3,87.68,003DMmEcdGDxz8OjAW
TXN-791173,2025-05-06 10:00:00,Store,COR-003,SKU-6523,3,85.33,003GemwOwn7z4DkyiT
TXN-410513,2025-06-17 14:00:00,Store,BCN-002,SKU-5959,3,174.75,0034SM6d8h03c91idB
TXN-451203,2026-01-02 15:00:00,Store,MAD-001,SKU-6794,3,124.9,003lKfkGI6PFIziy1S
TXN-651206,2024-06-14T00:00:00Z,Web,WEB-000,SKU-2924,1,101.57,003kEVfUIY9QtMH3sU
TXN-121117,2024-09-12 12:00:00,Store,MAD-001,SKU-8458,3,109.2,003nRlLW1VXLCQ9Z69
TXN-788002,2025-11-22 19:00:00,Store,COR-003,SKU-9783,2,106.37,
TXN-148790,2024-06-26T00:00:00Z,Web,WEB-000,SKU-9723,2,62.74,003wpj2vok8MdJV6eU
TXN-234439,2024-11-21T00:00:00Z,Web,WEB-000,SKU-9407,5,88.85,003Yfgnk1RTN8QoTPo
TXN-811886,2024-07-22 14:00:00,Store,BCN-002,SKU-8041,2,193.84,003boENKIKlejPR58e
TXN-552124,2024-02-28T00:00:00Z,Web,WEB-000,SKU-9703,2,105.3,
TXN-826068,2025-05-09 11:00:00,Store,COR-003,SKU-8767,2,69.01,003TwpGprkOlw4xiQv
TXN-153976,2024-08-09 14:00:00,Store,MAD-001,SKU-9045,4,67.15,003xBvn8IKQ0jqOnYw
TXN-367344,2025-10-02T00:00:00Z,Web,WEB-000,SKU-8935,1,196.2,
TXN-548040,2025-11-03 14:00:00,Store,BCN-002,SKU-6500,4,150.66,003IajdfcJSRMiPbPu
TXN-637722,2025-06-08T00:00:00Z,Web,WEB-000,SKU-7578,4,130.96,
TXN-799518,2025-10-19T00:00:00Z,Web,WEB-000,SKU-6169,4,155.78,003OBxvj7L6DDe8IFn
TXN-567732,2024-03-16T00:00:00Z,Web,WEB-000,SKU-6456,1,19.42,
TXN-416765,2025-04-28 17:00:00,Store,BCN-002,SKU-3079,4,116.95,003HwcOSbyUW7YjpWw
TXN-591525,2025-12-23 11:00:00,Store,COR-003,SKU-2158,4,157.39,0036OoaTFzLmgcBx2g
TXN-361950,2025-03-21 15:00:00,Store,MAD-001,SKU-9814,5,13.96,
TXN-526723,2025-12-02 12:00:00,Store,MAD-001,SKU-8384,5,140.42,003ZbxYh6I9HYSgx2b
TXN-757875,2025-05-25T00:00:00Z,Web,WEB-000,SKU-7951,3,165.04,003dmj0GNXe65wsLXX
TXN-947409,2025-07-16T00:00:00Z,Web,WEB-000,SKU-4591,4,94.77,
TXN-664088,2024-09-13 20:00:00,Store,BCN-002,SKU-5915,4,74.26,003MHYtDFPD9d28YSU
TXN-402706,2024-02-21 18:00:00,Store,COR-003,SKU-8042,3,75.95,003c57ciaN3ix4EVqh
TXN-640118,2024-02-22T00:00:00Z,Web,WEB-000,SKU-7694,3,134.25,003JBx9uUhYaGrEgXk
TXN-601340,2025-10-11 18:00:00,Store,COR-003,SKU-3152,1,135.44,003tI48IqBO9GTMSKr
TXN-581578,2024-08-10 20:00:00,Store,BCN-002,SKU-4578,4,156.32,
TXN-886479,2024-07-18T00:00:00Z,Web,WEB-000,SKU-7906,2,174.2,
TXN-204360,2024-02-22T00:00:00Z,Web,WEB-000,SKU-6487,4,92.81,003rEAPe19ASDKpEkP
TXN-657288,2024-01-13 15:00:00,Store,MAD-001,SKU-9521,4,70.59,003k1BsH91wUiae554
TXN-728909,2024-05-13 19:00:00,Store,COR-003,SKU-4930,2,94.47,003qDfwVEBlKtLs8FQ
TXN-490841,2025-09-30 11:00:00,Store,BCN-002,SKU-9689,3,195.96,003wl0fqv1DDpxqsgG
TXN-446020,2025-08-16T00:00:00Z,Web,WEB-000,SKU-6495,4,158.91,
TXN-807158,2025-09-09T00:00:00Z,Web,WEB-000,SKU-3127,3,26.98,003LKelrn3JDjJUq1k
TXN-275773,2025-04-10T00:00:00Z,Web,WEB-000,SKU-9854,3,73.15,
TXN-595148,2025-09-23 19:00:00,Store,BCN-002,SKU-8608,3,88.61,
TXN-598516,2025-03-09 16:00:00,Store,COR-003,SKU-8902,4,86.97,0034f7f5ZV1PyfygqA
TXN-734100,2024-04-02 18:00:00,Store,COR-003,SKU-7165,4,122.96,
TXN-974804,2024-11-10 11:00:00,Store,BCN-002,SKU-5431,5,76.23,003xRCFxckvbceyG9o
TXN-536186,2024-08-31 20:00:00,Store,MAD-001,SKU-2903,3,97.07,003Bh9Hz9Q5k77cMjo
TXN-641878,2025-03-14 20:00:00,Store,COR-003,SKU-1914,5,192.27,003h9ID27YGycbCe3O
TXN-561855,2024-03-19 11:00:00,Store,MAD-001,SKU-7421,3,184.88,003O4ZRNUd2uALBnsf
TXN-787200,2025-06-03 20:00:00,Store,BCN-002,SKU-6122,5,63.59,0034JfCpyYs1qeNDWj
TXN-147757,2024-06-08T00:00:00Z,Web,WEB-000,SKU-2324,1,33.52,003nUWJiPTmEy8KbQe
TXN-374750,2025-03-04T00:00:00Z,Web,WEB-000,SKU-6270,1,192.88,
TXN-789217,2025-03-15 11:00:00,Store,MAD-001,SKU-7094,2,81.43,003qDfwVEBlKtLs8FQ
TXN-493669,2025-05-22T00:00:00Z,Web,WEB-000,SKU-6209,3,73.41,
TXN-150749,2024-02-20 10:00:00,Store,MAD-001,SKU-2054,5,37.85,
TXN-822901,2024-07-15 14:00:00,Store,BCN-002,SKU-2016,5,42.01,003NPZ4vhAaLIpjIg4
TXN-697865,2025-11-06T00:00:00Z,Web,WEB-000,SKU-6721,4,128.96,003C21U9I0taSfPPO2
TXN-784070,2025-02-27 12:00:00,Store,MAD-001,SKU-6205,4,196.85,003sAjpBg69017ToIE
TXN-582790,2024-10-22 16:00:00,Store,COR-003,SKU-5529,3,36.77,003qFbbm7cYt1QvX4S
TXN-932858,2025-09-14 15:00:00,Store,MAD-001,SKU-7595,4,177.84,0035Db7djIsfpypFMR
TXN-597476,2024-09-11T00:00:00Z,Web,WEB-000,SKU-2187,5,158.81,003NXTPEcnrRNqLQZu
TXN-920767,2025-11-17T00:00:00Z,Web,WEB-000,SKU-6641,3,66.29,003O4ZRNUd2uALBnsf
TXN-706875,2024-08-07 11:00:00,Store,BCN-002,SKU-8872,2,60.41,003j5jwxsOGoID93Ci
TXN-283063,2024-10-17 16:00:00,Store,MAD-001,SKU-5640,5,161.66,
TXN-947132,2025-07-18 14:00:00,Store,COR-003,SKU-8012,5,175.22,
TXN-433361,2024-01-02 15:00:00,Store,COR-003,SKU-8777,5,31.59,003Q88xkNy3jOxPApt
TXN-952879,2025-02-18T00:00:00Z,Web,WEB-000,SKU-2278,-1,-109.95,003mqDKNTCTXtKDjOg
TXN-238665,2025-02-06 12:00:00,Store,MAD-001,SKU-1707,3,98.18,
TXN-163333,2025-06-22 16:00:00,Store,BCN-002,SKU-6129,3,193.07,0036RJMq0I5VYjiEa1
TXN-265881,2024-12-01 10:00:00,Store,BCN-002,SKU-1517,1,60.43,
TXN-613471,2025-09-11T00:00:00Z,Web,WEB-000,SKU-2166,3,18.0,003G0ytfsaSGl4Ux7P
TXN-468981,2024-06-28 10:00:00,Store,BCN-002,SKU-9665,1,74.23,003c57ciaN3ix4EVqh
TXN-175457,2024-05-29 19:00:00,Store,BCN-002,SKU-9376,5,43.85,0034PTEsiSL91V8t3c
TXN-389792,2024-12-11 14:00:00,Store,COR-003,SKU-1429,5,115.88,003d6tB7G8rcuSHhsr
TXN-147209,2025-03-29 16:00:00,Store,COR-003,SKU-4810,4,21.18,
TXN-489283,2024-11-23 19:00:00,Store,BCN-002,SKU-6093,3,175.31,003muoJAwA9UN3garD
TXN-180159,2025-12-08T00:00:00Z,Web,WEB-000,SKU-7470,-4,-23.84,0035oWRJo6WX4NoyZQ
TXN-513376,2025-07-19 12:00:00,Store,BCN-002,SKU-4969,2,158.83,
TXN-106196,2024-03-26T00:00:00Z,Web,WEB-000,SKU-7291,3,14.36,0034f7f5ZV1PyfygqA
TXN-477984,2024-12-05T00:00:00Z,Web,WEB-000,SKU-1200,2,186.46,003hraJ6QPIFbRGp0O
TXN-254200,2025-09-13 14:00:00,Store,MAD-001,SKU-5714,2,113.49,
TXN-565405,2025-07-22 13:00:00,Store,COR-003,SKU-6826,5,79.18,
TXN-345595,2025-11-05T00:00:00Z,Web,WEB-000,SKU-7788,2,64.95,
TXN-173773,2025-05-08 12:00:00,Store,MAD-001,SKU-4558,-1,-196.23,
TXN-188658,2024-10-07 17:00:00,Store,COR-003,SKU-9230,4,111.16,003EJQx1NiGTwwqIKo
TXN-285769,2024-08-14 15:00:00,Store,BCN-002,SKU-6737,4,137.39,0036EcH7IJXaliZnkf
TXN-163064,2024-05-18T00:00:00Z,Web,WEB-000,SKU-9154,3,57.56,003J1lhnoZQXe8rBwK
TXN-652349,2025-09-02T00:00:00Z,Web,WEB-000,SKU-7523,1,168.59,003DsF0UiRhHDONaoz
TXN-356935,2025-10-10 11:00:00,Store,BCN-002,SKU-1358,1,161.31,
TXN-156710,2024-06-15 16:00:00,Store,MAD-001,SKU-6070,1,96.06,
TXN-105051,2025-08-17T00:00:00Z,Web,WEB-000,SKU-5946,3,130.71,003he155mVTGkFCPPd
TXN-181028,2024-11-03 14:00:00,Store,MAD-001,SKU-1073,5,120.43,
TXN-227269,2025-12-19T00:00:00Z,Web,WEB-000,SKU-1602,4,173.81,
TXN-412746,2024-02-02 13:00:00,Store,COR-003,SKU-5049,5,110.56,
TXN-855903,2024-06-24T00:00:00Z,Web,WEB-000,SKU-6579,-5,-122.53,
TXN-188104,2024-02-13 19:00:00,Store,COR-003,SKU-8169,5,96.2,
TXN-679589,2025-07-18 14:00:00,Store,COR-003,SKU-5150,3,158.34,003B54iVsH2A6PUsfA
TXN-193006,2024-11-02 18:00:00,Store,BCN-002,SKU-9473,3,125.98,0034PTEsiSL91V8t3c
TXN-595155,2025-09-08 15:00:00,Store,COR-003,SKU-2007,5,44.78,
TXN-364040,2025-08-03T00:00:00Z,Web,WEB-000,SKU-2825,1,162.13,003pvOc5iL22X8ESNF
TXN-330418,2024-04-08T00:00:00Z,Web,WEB-000,SKU-3373,3,159.91,
TXN-887135,2025-12-23 20:00:00,Store,MAD-001,SKU-7731,5,88.03,003zgixAN83MSPGLLr
TXN-146648,2025-01-01 17:00:00,Store,BCN-002,SKU-8718,-4,-66.59,
TXN-850485,2024-05-16T00:00:00Z,Web,WEB-000,SKU-3696,3,17.53,
TXN-969816,2024-02-16 17:00:00,Store,BCN-002,SKU-7291,2,68.68,
TXN-469598,2024-11-12 15:00:00,Store,BCN-002,SKU-3394,1,106.75,
TXN-340325,2025-08-27T00:00:00Z,Web,WEB-000,SKU-9266,1,111.54,003UV2E4GbMqBznUYw
TXN-722064,2024-11-25T00:00:00Z,Web,WEB-000,SKU-8575,2,30.6,003NXTPEcnrRNqLQZu
TXN-302648,2024-02-05T00:00:00Z,Web,WEB-000,SKU-3846,4,69.29,003ZznJMWclyRHg2xZ
TXN-389260,2024-06-11 10:00:00,Store,BCN-002,SKU-5266,5,58.78,
TXN-198941,2025-12-16T00:00:00Z,Web,WEB-000,SKU-5266,5,10.41,003Z4Kw63VZHONKdLu
TXN-759307,2024-01-21 17:00:00,Store,BCN-002,SKU-6066,4,98.33,003vCthQpuO5IAo2SM
TXN-235523,2024-03-14 11:00:00,Store,BCN-002,SKU-1312,4,171.78,0032KdYN79ZUtkZUL2
TXN-587950,2024-02-13 15:00:00,Store,COR-003,SKU-8250,1,197.48,003yIMITZRFe6eQR4o
TXN-631426,2024-03-15T00:00:00Z,Web,WEB-000,SKU-3635,2,162.29,003xe0MEGveYxkM4hl
TXN-931343,2025-02-18 20:00:00,Store,COR-003,SKU-3379,2,183.84,
TXN-142982,2025-10-15 11:00:00,Store,BCN-002,SKU-8703,5,80.67,003fhQ2zPShhFdjweR
TXN-936471,2024-03-10T00:00:00Z,Web,WEB-000,SKU-4121,1,178.39,
TXN-251964,2024-10-05 12:00:00,Store,BCN-002,SKU-2772,2,59.92,00359AFn4CpDhRRG7v
TXN-727735,2025-08-28 18:00:00,Store,MAD-001,SKU-8352,4,51.39,
TXN-202284,2025-08-21T00:00:00Z,Web,WEB-000,SKU-8733,1,190.1,003ZDtIDMTYSIRRGUg
TXN-276667,2024-10-12T00:00:00Z,Web,WEB-000,SKU-8089,2,196.39,003y4xtF6K3sgNZT0O
TXN-719853,2025-06-19T00:00:00Z,Web,WEB-000,SKU-1055,2,60.29,
TXN-435079,2024-07-29 12:00:00,Store,COR-003,SKU-7113,5,149.24,003ipJP1yKQgeoAsHE
TXN-489613,2025-02-14 20:00:00,Store,MAD-001,SKU-5862,1,174.42,003wpj2vok8MdJV6eU
TXN-901518,2024-07-22T00:00:00Z,Web,WEB-000,SKU-4314,3,108.64,
TXN-501534,2025-08-21 11:00:00,Store,MAD-001,SKU-6216,5,140.77,
TXN-384418,2025-07-08 17:00:00,Store,BCN-002,SKU-3088,1,124.9,003n2f9LAkjdij031q
TXN-568003,2024-03-01 13:00:00,Store,COR-003,SKU-6746,1,26.99,003tRV5ChShzBn2Urk
TXN-707562,2024-06-12T00:00:00Z,Web,WEB-000,SKU-5837,5,18.82,0038uHrUz8eA9owAEN
TXN-394779,2025-03-25 10:00:00,Store,MAD-001,SKU-5166,3,37.78,
TXN-535932,2025-08-17 13:00:00,Store,MAD-001,SKU-5925,5,96.05,
TXN-495000,2024-10-14T00:00:00Z,Web,WEB-000,SKU-6946,5,88.9,003utcLtJWKcakUWec
TXN-219271,2025-02-17 16:00:00,Store,BCN-002,SKU-7266,2,21.45,0036EcH7IJXaliZnkf
TXN-123942,2024-03-15 19:00:00,Store,MAD-001,SKU-8847,2,169.43,003CirS30oyWwL7Rdf
TXN-805593,2026-01-01T00:00:00Z,Web,WEB-000,SKU-9695,1,69.23,003hOyzcceVrFiwrNt
